,cap_hit,Player,team_name,Season
1672,650000,Andrew Agozzino,colorado-avalanche,2017-2018
1673,650000,Mark Alt,colorado-avalanche,2017-2018
1674,650000,Joe Cannata,colorado-avalanche,2017-2018
1675,7800000,Rick Nash,columbus-blue-jackets,2011-2012
1676,5500000,James Wisniewski,columbus-blue-jackets,2011-2012
1677,4750000,Kristian Huselius,columbus-blue-jackets,2011-2012
1678,3750000,R.J. Umberger,columbus-blue-jackets,2011-2012
1679,3750000,Antoine Vermette,columbus-blue-jackets,2011-2012
1680,3200000,Derick Brassard,columbus-blue-jackets,2011-2012
1681,3000000,Marc Methot,columbus-blue-jackets,2011-2012
1682,2900000,Steve Mason,columbus-blue-jackets,2011-2012
1683,2843750,Fedor Tyutin,columbus-blue-jackets,2011-2012
1684,2500000,Vincent Prospal,columbus-blue-jackets,2011-2012
1685,1250000,Grant Clitsome,columbus-blue-jackets,2011-2012
1686,950000,Allen York,columbus-blue-jackets,2011-2012
1687,810000,John Moore,columbus-blue-jackets,2011-2012
1688,792500,Dalton Smith,columbus-blue-jackets,2011-2012
1689,775000,Cam Atkinson,columbus-blue-jackets,2011-2012
1690,725000,Jared Boll,columbus-blue-jackets,2011-2012
1691,712500,Matt Calvert,columbus-blue-jackets,2011-2012
1692,700000,Brett Lebda,columbus-blue-jackets,2011-2012
1693,600000,Derek Mackenzie,columbus-blue-jackets,2011-2012
1694,600000,Nikita Nikitin,columbus-blue-jackets,2011-2012
1695,562500,Derek Dorsett,columbus-blue-jackets,2011-2012
1696,550000,Dane Byers,columbus-blue-jackets,2011-2012
1697,550000,Nicholas Drazenovic,columbus-blue-jackets,2011-2012
1698,550000,Aaron Johnson,columbus-blue-jackets,2011-2012
1699,548333,Patrick Killeen,columbus-blue-jackets,2011-2012
1700,7500000,Marian Gaborik,columbus-blue-jackets,2012-2013
1701,5500000,James Wisniewski,columbus-blue-jackets,2012-2013
1702,4600000,R.J. Umberger,columbus-blue-jackets,2012-2013
1703,4500000,Fedor Tyutin,columbus-blue-jackets,2012-2013
1704,4357143,Jack Johnson,columbus-blue-jackets,2012-2013
1705,4200000,Brandon Dubinsky,columbus-blue-jackets,2012-2013
1706,3083333,Nick Foligno,columbus-blue-jackets,2012-2013
1707,2500000,Vincent Prospal,columbus-blue-jackets,2012-2013
1708,2250000,Adrian Aucoin,columbus-blue-jackets,2012-2013
1709,2150000,Nikita Nikitin,columbus-blue-jackets,2012-2013
1710,1875000,Artem Anisimov,columbus-blue-jackets,2012-2013
1711,1250000,Blake Comeau,columbus-blue-jackets,2012-2013
1712,1050000,Jared Boll,columbus-blue-jackets,2012-2013
1713,1000000,Derek Mackenzie,columbus-blue-jackets,2012-2013
1714,900000,Tim Erixon,columbus-blue-jackets,2012-2013
1715,900000,Sergei Bobrovsky,columbus-blue-jackets,2012-2013
1716,775000,Cam Atkinson,columbus-blue-jackets,2012-2013
1717,762500,Dalton Smith,columbus-blue-jackets,2012-2013
1718,712500,Matt Calvert,columbus-blue-jackets,2012-2013
1719,625000,Colton Gillies,columbus-blue-jackets,2012-2013
1720,625000,Mark Letestu,columbus-blue-jackets,2012-2013
1721,5625000,Sergei Bobrovsky,columbus-blue-jackets,2013-2014
1722,5500000,James Wisniewski,columbus-blue-jackets,2013-2014
1723,5300000,Nathan Horton,columbus-blue-jackets,2013-2014
1724,4600000,R.J. Umberger,columbus-blue-jackets,2013-2014
1725,4500000,Fedor Tyutin,columbus-blue-jackets,2013-2014
1726,4357143,Jack Johnson,columbus-blue-jackets,2013-2014
1727,4200000,Brandon Dubinsky,columbus-blue-jackets,2013-2014
1728,3283333,Artem Anisimov,columbus-blue-jackets,2013-2014
1729,3083333,Nick Foligno,columbus-blue-jackets,2013-2014
1730,2150000,Nikita Nikitin,columbus-blue-jackets,2013-2014
1731,1250000,Mark Letestu,columbus-blue-jackets,2013-2014
1732,1150000,Cam Atkinson,columbus-blue-jackets,2013-2014
1733,1050000,Jared Boll,columbus-blue-jackets,2013-2014
1734,1000000,Blake Comeau,columbus-blue-jackets,2013-2014
1735,1000000,Derek Mackenzie,columbus-blue-jackets,2013-2014
1736,987500,Matt Calvert,columbus-blue-jackets,2013-2014
1737,894167,Ryan Murray,columbus-blue-jackets,2013-2014
1738,870000,Ryan Johansen,columbus-blue-jackets,2013-2014
1739,778333,Boone Jenner,columbus-blue-jackets,2013-2014
1740,709275,David Savard,columbus-blue-jackets,2013-2014
1741,600000,Curtis Mcelhinney,columbus-blue-jackets,2013-2014
1742,553846,Dalton Prout,columbus-blue-jackets,2013-2014
1743,405731,Corey Tropp,columbus-blue-jackets,2013-2014
1744,375385,Ryan Craig,columbus-blue-jackets,2013-2014
1745,358974,Nick Schultz,columbus-blue-jackets,2013-2014
1746,252692,Jack Skille,columbus-blue-jackets,2013-2014
1747,89744,Matt Frattin,columbus-blue-jackets,2013-2014
1748,5625000,Sergei Bobrovsky,columbus-blue-jackets,2014-2015
1749,4750000,Scott Hartnell,columbus-blue-jackets,2014-2015
1750,4500000,Fedor Tyutin,columbus-blue-jackets,2014-2015
1751,4357143,Jack Johnson,columbus-blue-jackets,2014-2015
1752,4200000,Brandon Dubinsky,columbus-blue-jackets,2014-2015
1753,4000000,Ryan Johansen,columbus-blue-jackets,2014-2015
1754,3283333,Artem Anisimov,columbus-blue-jackets,2014-2015
1755,3083333,Nick Foligno,columbus-blue-jackets,2014-2015
1756,1700000,Jared Boll,columbus-blue-jackets,2014-2015
1757,1300000,David Savard,columbus-blue-jackets,2014-2015
1758,1270161,David Clarkson,columbus-blue-jackets,2014-2015
1759,1250000,Mark Letestu,columbus-blue-jackets,2014-2015
1760,1150000,Cam Atkinson,columbus-blue-jackets,2014-2015
1761,1075000,Dalton Prout,columbus-blue-jackets,2014-2015
1762,1028091,Alex Wennberg,columbus-blue-jackets,2014-2015
1763,987500,Matt Calvert,columbus-blue-jackets,2014-2015
1764,894167,Ryan Murray,columbus-blue-jackets,2014-2015
1765,831333,Boone Jenner,columbus-blue-jackets,2014-2015
1766,709901,Rene Bourque,columbus-blue-jackets,2014-2015
1767,650000,Curtis Mcelhinney,columbus-blue-jackets,2014-2015
1768,625000,Cody Goloubef,columbus-blue-jackets,2014-2015
1769,625000,Corey Tropp,columbus-blue-jackets,2014-2015
1770,532705,Kevin Connauton,columbus-blue-jackets,2014-2015
1771,511827,Jeremy Morin,columbus-blue-jackets,2014-2015
1772,427688,Marko Dano,columbus-blue-jackets,2014-2015
1773,370968,Jack Skille,columbus-blue-jackets,2014-2015
1774,154301,Justin Falk,columbus-blue-jackets,2014-2015
1775,7425000,Sergei Bobrovsky,columbus-blue-jackets,2015-2016
1776,6000000,Brandon Saad,columbus-blue-jackets,2015-2016
1777,5850000,Brandon Dubinsky,columbus-blue-jackets,2015-2016
1778,5500000,Nick Foligno,columbus-blue-jackets,2015-2016
1779,5250000,David Clarkson,columbus-blue-jackets,2015-2016
1780,4750000,Scott Hartnell,columbus-blue-jackets,2015-2016
1781,4500000,Fedor Tyutin,columbus-blue-jackets,2015-2016
1782,4357143,Jack Johnson,columbus-blue-jackets,2015-2016
1783,3500000,Cam Atkinson,columbus-blue-jackets,2015-2016
1784,3333333,Rene Bourque,columbus-blue-jackets,2015-2016
1785,2200000,Matt Calvert,columbus-blue-jackets,2015-2016
1786,1700000,Jared Boll,columbus-blue-jackets,2015-2016
1787,1500000,Gregory Campbell,columbus-blue-jackets,2015-2016
1788,1300000,David Savard,columbus-blue-jackets,2015-2016
1789,1075000,Dalton Prout,columbus-blue-jackets,2015-2016
1790,925000,Alex Wennberg,columbus-blue-jackets,2015-2016
1791,925000,Michael Paliotta,columbus-blue-jackets,2015-2016
1792,925000,Seth Jones,columbus-blue-jackets,2015-2016
1793,894167,Sonny Milano,columbus-blue-jackets,2015-2016
1794,894167,Ryan Murray,columbus-blue-jackets,2015-2016
1795,894166,Josh Anderson,columbus-blue-jackets,2015-2016
1796,863333,Kerby Rychel,columbus-blue-jackets,2015-2016
1797,830833,William Karlsson,columbus-blue-jackets,2015-2016
1798,800000,Curtis Mcelhinney,columbus-blue-jackets,2015-2016
1799,778333,Boone Jenner,columbus-blue-jackets,2015-2016
1800,767500,Dean Kukan,columbus-blue-jackets,2015-2016
1801,750000,Cody Goloubef,columbus-blue-jackets,2015-2016
1802,742500,Joonas Korpisalo,columbus-blue-jackets,2015-2016
1803,717500,Markus Hannikainen,columbus-blue-jackets,2015-2016
1804,655833,Oliver Bjorkstrand,columbus-blue-jackets,2015-2016
1805,655000,Anton Forsberg,columbus-blue-jackets,2015-2016
1806,600000,Justin Falk,columbus-blue-jackets,2015-2016
1807,600000,John Ramage,columbus-blue-jackets,2015-2016
1808,7425000,Sergei Bobrovsky,columbus-blue-jackets,2016-2017
1809,6000000,Brandon Saad,columbus-blue-jackets,2016-2017
1810,5850000,Brandon Dubinsky,columbus-blue-jackets,2016-2017
1811,5500000,Nick Foligno,columbus-blue-jackets,2016-2017
1812,5400000,Seth Jones,columbus-blue-jackets,2016-2017
1813,5250000,David Clarkson,columbus-blue-jackets,2016-2017
1814,4750000,Scott Hartnell,columbus-blue-jackets,2016-2017
1815,4357143,Jack Johnson,columbus-blue-jackets,2016-2017
1816,4250000,David Savard,columbus-blue-jackets,2016-2017
1817,3500000,Cam Atkinson,columbus-blue-jackets,2016-2017
1818,2900000,Boone Jenner,columbus-blue-jackets,2016-2017
1819,2825000,Ryan Murray,columbus-blue-jackets,2016-2017
1820,2200000,Matt Calvert,columbus-blue-jackets,2016-2017
1821,1500000,Gregory Campbell,columbus-blue-jackets,2016-2017
1822,1250000,Kyle Quincey,columbus-blue-jackets,2016-2017
1823,1000000,William Karlsson,columbus-blue-jackets,2016-2017
1824,1000000,Lauri Korpikoski,columbus-blue-jackets,2016-2017
1825,925000,Alex Wennberg,columbus-blue-jackets,2016-2017
1826,925000,Gabriel Carlsson,columbus-blue-jackets,2016-2017
1827,925000,Pierre-Luc Dubois,columbus-blue-jackets,2016-2017
1828,925000,Zach Werenski,columbus-blue-jackets,2016-2017
1829,863333,Sonny Milano,columbus-blue-jackets,2016-2017
1830,817500,Markus Nutivaara,columbus-blue-jackets,2016-2017
1831,775883,Oscar Dansk,columbus-blue-jackets,2016-2017
1832,767500,Dean Kukan,columbus-blue-jackets,2016-2017
1833,750833,Justin Scott,columbus-blue-jackets,2016-2017
1834,742500,Joonas Korpisalo,columbus-blue-jackets,2016-2017
1835,717500,Markus Hannikainen,columbus-blue-jackets,2016-2017
1836,678333,Josh Anderson,columbus-blue-jackets,2016-2017
1837,655833,Oliver Bjorkstrand,columbus-blue-jackets,2016-2017
1838,650000,Anton Forsberg,columbus-blue-jackets,2016-2017
1839,650000,Sam Gagner,columbus-blue-jackets,2016-2017
1840,632500,Scott Harrington,columbus-blue-jackets,2016-2017
1841,600000,Zach Dalpe,columbus-blue-jackets,2016-2017
1842,600000,Lukas Sedlak,columbus-blue-jackets,2016-2017
1843,600000,Tj Tynan,columbus-blue-jackets,2016-2017
1844,7425000,Sergei Bobrovsky,columbus-blue-jackets,2017-2018
1845,6000000,Artemi Panarin,columbus-blue-jackets,2017-2018
1846,5850000,Brandon Dubinsky,columbus-blue-jackets,2017-2018
1847,5500000,Nick Foligno,columbus-blue-jackets,2017-2018
1848,5400000,Seth Jones,columbus-blue-jackets,2017-2018
1849,4900000,Alex Wennberg,columbus-blue-jackets,2017-2018
1850,4357143,Jack Johnson,columbus-blue-jackets,2017-2018
1851,4250000,David Savard,columbus-blue-jackets,2017-2018
1852,3500000,Cam Atkinson,columbus-blue-jackets,2017-2018
1853,2900000,Boone Jenner,columbus-blue-jackets,2017-2018
1854,2825000,Ryan Murray,columbus-blue-jackets,2017-2018
1855,2200000,Matt Calvert,columbus-blue-jackets,2017-2018
1856,2100000,Ian Cole,columbus-blue-jackets,2017-2018
1857,2000000,Tom Vanek,columbus-blue-jackets,2017-2018
1858,1850000,Josh Anderson,columbus-blue-jackets,2017-2018
1859,1800000,Mark Letestu,columbus-blue-jackets,2017-2018
1860,925000,Matiss Kivlenieks,columbus-blue-jackets,2017-2018
1861,925000,Zach Werenski,columbus-blue-jackets,2017-2018
1862,900000,Jeff Zatkoff,columbus-blue-jackets,2017-2018
1863,900000,Joonas Korpisalo,columbus-blue-jackets,2017-2018
1864,894167,Pierre-Luc Dubois,columbus-blue-jackets,2017-2018
1865,894166,Gabriel Carlsson,columbus-blue-jackets,2017-2018
1866,863333,Sonny Milano,columbus-blue-jackets,2017-2018
1867,825000,Lukas Sedlak,columbus-blue-jackets,2017-2018
1868,817500,Markus Nutivaara,columbus-blue-jackets,2017-2018
1869,800000,Taylor Chorney,columbus-blue-jackets,2017-2018
1870,800000,Andre Benoit,columbus-blue-jackets,2017-2018
1871,750000,Nathan Gerbe,columbus-blue-jackets,2017-2018
1872,725000,Zach Dalpe,columbus-blue-jackets,2017-2018
1873,700000,Dean Kukan,columbus-blue-jackets,2017-2018
1874,675000,Markus Hannikainen,columbus-blue-jackets,2017-2018
1875,675000,Scott Harrington,columbus-blue-jackets,2017-2018
1876,655833,Oliver Bjorkstrand,columbus-blue-jackets,2017-2018
1877,650000,Alex Broadhurst,columbus-blue-jackets,2017-2018
1878,650000,Cam Gaunce,columbus-blue-jackets,2017-2018
1879,650000,Jordan Schroeder,columbus-blue-jackets,2017-2018
1880,4250000,Loui Eriksson,dallas-stars,2011-2012
1881,4100000,Brenden Morrow,dallas-stars,2011-2012
1882,3550000,Kari Lehtonen,dallas-stars,2011-2012
1883,3500000,Michael Ryder,dallas-stars,2011-2012
1884,3300000,Trevor Daley,dallas-stars,2011-2012
1885,3300000,Stephane Robidas,dallas-stars,2011-2012
1886,2950000,Steve Ott,dallas-stars,2011-2012
1887,2000000,Adam Pardy,dallas-stars,2011-2012
1888,1833333,Alex Goligoski,dallas-stars,2011-2012
1889,1800000,Vernon Fiddler,dallas-stars,2011-2012
1890,1650000,Sheldon Souray,dallas-stars,2011-2012
1891,1500000,Radek Dvorak,dallas-stars,2011-2012
1892,1400000,Eric Nystrom,dallas-stars,2011-2012
1893,1370000,Jack Campbell,dallas-stars,2011-2012
1894,1150000,Adam Burish,dallas-stars,2011-2012
1895,1000000,Mark Fistric,dallas-stars,2011-2012
1896,850000,Philip Larsen,dallas-stars,2011-2012
1897,837500,Krystopher Barch,dallas-stars,2011-2012
1898,800000,Tomas Vincour,dallas-stars,2011-2012
1899,800000,Jake Dowell,dallas-stars,2011-2012
1900,775000,Tom Wandell,dallas-stars,2011-2012
1901,775000,Toby Petersen,dallas-stars,2011-2012
1902,763333,Patrik Nemeth,dallas-stars,2011-2012
1903,743333,Brenden Dillon,dallas-stars,2011-2012
1904,725000,Eric Godard,dallas-stars,2011-2012
1905,630000,Jamie Benn,dallas-stars,2011-2012
1906,590000,Ryan Garbutt,dallas-stars,2011-2012
1907,587500,Maxime Fortunus,dallas-stars,2011-2012
1908,575000,Francis Wathier,dallas-stars,2011-2012
1909,558333,Luke Gazdic,dallas-stars,2011-2012
1910,550000,Jordie Benn,dallas-stars,2011-2012
1911,550000,Richard Bachman,dallas-stars,2011-2012
1912,525000,Colton Sceviour,dallas-stars,2011-2012
1913,5250000,Jamie Benn,dallas-stars,2012-2013
1914,4600000,Alex Goligoski,dallas-stars,2012-2013
1915,4500000,Erik Cole,dallas-stars,2012-2013
1916,4500000,Ray Whitney,dallas-stars,2012-2013
1917,4250000,Loui Eriksson,dallas-stars,2012-2013
1918,3550000,Kari Lehtonen,dallas-stars,2012-2013
1919,3300000,Trevor Daley,dallas-stars,2012-2013
1920,3300000,Stephane Robidas,dallas-stars,2012-2013
1921,1800000,Vernon Fiddler,dallas-stars,2012-2013
1922,1500000,Aaron Rome,dallas-stars,2012-2013
1923,1400000,Eric Nystrom,dallas-stars,2012-2013
1924,1340000,Jack Campbell,dallas-stars,2012-2013
1925,1025000,Philip Larsen,dallas-stars,2012-2013
1926,763333,Patrik Nemeth,dallas-stars,2012-2013
1927,743333,Brenden Dillon,dallas-stars,2012-2013
1928,637778,Cody Eakin,dallas-stars,2012-2013
1929,625000,Richard Bachman,dallas-stars,2012-2013
1930,612500,Antoine Roussel,dallas-stars,2012-2013
1931,600000,Lane Macdermid,dallas-stars,2012-2013
1932,575000,Ryan Garbutt,dallas-stars,2012-2013
1933,525000,Carl Sneep,dallas-stars,2012-2013
1934,5900000,Kari Lehtonen,dallas-stars,2013-2014
1935,5750000,Tyler Seguin,dallas-stars,2013-2014
1936,5500000,Shawn Horcoff,dallas-stars,2013-2014
1937,5250000,Jamie Benn,dallas-stars,2013-2014
1938,5000000,Sergei Gonchar,dallas-stars,2013-2014
1939,4600000,Alex Goligoski,dallas-stars,2013-2014
1940,4500000,Ray Whitney,dallas-stars,2013-2014
1941,4500000,Erik Cole,dallas-stars,2013-2014
1942,3300000,Trevor Daley,dallas-stars,2013-2014
1943,3250000,Rich Peverley,dallas-stars,2013-2014
1944,1800000,Vernon Fiddler,dallas-stars,2013-2014
1945,1428846,Aaron Rome,dallas-stars,2013-2014
1946,925000,Valeri Nichushkin,dallas-stars,2013-2014
1947,866667,Alex Chiasson,dallas-stars,2013-2014
1948,743333,Brenden Dillon,dallas-stars,2013-2014
1949,700000,Jordie Benn,dallas-stars,2013-2014
1950,683333,Kevin Connauton,dallas-stars,2013-2014
1951,612500,Antoine Roussel,dallas-stars,2013-2014
1952,575000,Ryan Garbutt,dallas-stars,2013-2014
1953,571666,Cody Eakin,dallas-stars,2013-2014
1954,512821,Tim Thomas,dallas-stars,2013-2014
1955,310897,Dustin Jeffrey,dallas-stars,2013-2014
1956,166154,Colton Sceviour,dallas-stars,2013-2014
1957,95385,Chris Mueller,dallas-stars,2013-2014
1958,54803,Patrik Nemeth,dallas-stars,2013-2014
1959,7000000,Jason Spezza,dallas-stars,2014-2015
1960,5900000,Kari Lehtonen,dallas-stars,2014-2015
1961,5750000,Tyler Seguin,dallas-stars,2014-2015
1962,5500000,Shawn Horcoff,dallas-stars,2014-2015
1963,5250000,Jamie Benn,dallas-stars,2014-2015
1964,4600000,Alex Goligoski,dallas-stars,2014-2015
1965,4000000,Ales Hemsky,dallas-stars,2014-2015
1966,3400000,Jason Demers,dallas-stars,2014-2015
1967,3300000,Trevor Daley,dallas-stars,2014-2015
1968,3250000,Rich Peverley,dallas-stars,2014-2015
1969,2000000,Antoine Roussel,dallas-stars,2014-2015
1970,1900000,Cody Eakin,dallas-stars,2014-2015
1971,1800000,Ryan Garbutt,dallas-stars,2014-2015
1972,1511827,Travis Moen,dallas-stars,2014-2015
1973,1250000,Vernon Fiddler,dallas-stars,2014-2015
1974,925000,Valeri Nichushkin,dallas-stars,2014-2015
1975,700000,Jordie Benn,dallas-stars,2014-2015
1976,686774,John Klingberg,dallas-stars,2014-2015
1977,650000,Patrick Eaves,dallas-stars,2014-2015
1978,650000,Colton Sceviour,dallas-stars,2014-2015
1979,538539,Jyrki Jokipakka,dallas-stars,2014-2015
1980,403225,Jhonas Enroth,dallas-stars,2014-2015
1981,7500000,Jason Spezza,dallas-stars,2015-2016
1982,5900000,Kari Lehtonen,dallas-stars,2015-2016
1983,5900000,Patrick Sharp,dallas-stars,2015-2016
1984,5750000,Tyler Seguin,dallas-stars,2015-2016
1985,5250000,Jamie Benn,dallas-stars,2015-2016
1986,4500000,Antti Niemi,dallas-stars,2015-2016
1987,4250000,John Klingberg,dallas-stars,2015-2016
1988,4000000,Ales Hemsky,dallas-stars,2015-2016
1989,3750000,John Oduya,dallas-stars,2015-2016
1990,3400000,Jason Demers,dallas-stars,2015-2016
1991,2600000,Kris Russell,dallas-stars,2015-2016
1992,2000000,Antoine Roussel,dallas-stars,2015-2016
1993,1900000,Cody Eakin,dallas-stars,2015-2016
1994,1850000,Travis Moen,dallas-stars,2015-2016
1995,1250000,Vernon Fiddler,dallas-stars,2015-2016
1996,1150000,Patrick Eaves,dallas-stars,2015-2016
1997,925000,Valeri Nichushkin,dallas-stars,2015-2016
1998,900000,Jyrki Jokipakka,dallas-stars,2015-2016
1999,900000,Patrik Nemeth,dallas-stars,2015-2016
2000,894617,Brett Ritchie,dallas-stars,2015-2016
2001,894167,Jason Dickinson,dallas-stars,2015-2016
2002,875000,Jamie Oleksiak,dallas-stars,2015-2016
2003,870000,Devin Shore,dallas-stars,2015-2016
2004,863333,Radek Faksa,dallas-stars,2015-2016
2005,800000,Stephen Johns,dallas-stars,2015-2016
2006,745883,Esa Lindell,dallas-stars,2015-2016
2007,745000,Remi Elie,dallas-stars,2015-2016
2008,733750,Mattias Janmark,dallas-stars,2015-2016
2009,700000,Jordie Benn,dallas-stars,2015-2016
2010,675000,Curtis Mckenzie,dallas-stars,2015-2016
2011,650000,Colton Sceviour,dallas-stars,2015-2016
2012,650000,Jack Campbell,dallas-stars,2015-2016
2013,7500000,Jason Spezza,dallas-stars,2016-2017
2014,5900000,Kari Lehtonen,dallas-stars,2016-2017
2015,5900000,Patrick Sharp,dallas-stars,2016-2017
2016,5750000,Tyler Seguin,dallas-stars,2016-2017
2017,5250000,Jamie Benn,dallas-stars,2016-2017
2018,4500000,Antti Niemi,dallas-stars,2016-2017
2019,4250000,John Klingberg,dallas-stars,2016-2017
2020,4000000,Ales Hemsky,dallas-stars,2016-2017
2021,3850000,Cody Eakin,dallas-stars,2016-2017
2022,3750000,Dan Hamhuis,dallas-stars,2016-2017
2023,2000000,Antoine Roussel,dallas-stars,2016-2017
2024,2000000,Jiri Hudler,dallas-stars,2016-2017
2025,925000,Denis Guryanov,dallas-stars,2016-2017
2026,918750,Jamie Oleksiak,dallas-stars,2016-2017
2027,900000,Patrik Nemeth,dallas-stars,2016-2017
2028,894167,Jason Dickinson,dallas-stars,2016-2017
2029,875000,Brett Ritchie,dallas-stars,2016-2017
2030,870000,Devin Shore,dallas-stars,2016-2017
2031,863333,Julius Honka,dallas-stars,2016-2017
2032,863333,Radek Faksa,dallas-stars,2016-2017
2033,800000,Greg Pateryn,dallas-stars,2016-2017
2034,745883,Esa Lindell,dallas-stars,2016-2017
2035,745000,Remi Elie,dallas-stars,2016-2017
2036,733750,Mattias Janmark,dallas-stars,2016-2017
